"Original File","Publication_Place","CountryCode","752string","752a","752b","752d","752e",7524,"FAST_URI","Geonames_URI","geonames_ID","latitude","longitude"
"Alma Data","Ametelodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amherst Mass.","mau","United States$bMassachusetts$dAmherst,","United States","Massachusetts","Amherst,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205179","http://www.geonames.org/4929022",4929022,4929022,4929022
"Alma Data","Amherst N.H.","nhu","United States$bNew Hampshire$dAmherst,","United States","New Hampshire","Amherst,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1225393","http://www.geonames.org/5082636",5082636,42.86147,-71.62535
"LPN Master File","Amstaelodami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelaedamensis","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelaedami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelaedami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelædami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelaedami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelaedami et denou Neapoli","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelaedamo-Batavus","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsteldomi","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsteledami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amsteledami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstellaedami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelraedami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelredami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelredami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelredamme","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amstelreodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelreodami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amstelrodami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amsteraedami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterdam","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterdam","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterdam","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterdam Amstelodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterdami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amsterdami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"Alma Data","Amsterodami","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Amsterodami
","ne","Netherlands$dAmsterdam,","Netherlands","no value","Amsterdam,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204180","http://sws.geonames.org/2759794",2759794,52.37403,4.88969
"LPN Master File","Anconae","it","Italy$dAncona,","Italy","no value","Ancona,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1207342","http://sws.geonames.org/3183089",183089,43.5942,13.50337
"LPN Master File","Andegavi","fr","France$dAngers,","France","no value","Angers,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1214218","http://sws.geonames.org/3037656",3037656,47.47381,-0.54774
"LPN Master File","Andorp","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"LPN Master File","Angelopoli","mx","Mexico$dPuebla de Zaragoza,","Mexico","no value","Puebla de Zaragoza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1719809","http://sws.geonames.org/3521081",3521081,19.03793,-98.20346
"LPN Master File","Angelorum ciuitate","mx","Mexico$dPuebla de Zaragoza,","Mexico","no value","Puebla de Zaragoza,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1719809","http://sws.geonames.org/3521081",3521081,19.03793,-98.20346
"LPN Master File","Angliae","enk","Great Britain$bEngland,","Great Britain","England,","no value","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1219920","https://sws.geonames.org/6269131",6269131,52.16045,-0.70312
"LPN Master File","Angylopoli","gw","Germany$dIngolstadt,","Germany","no value","Ingolstadt,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1210321","https://sws.geonames.org/6556096",6556096,48.76667,11.41469
"LPN Master File","Antuerp.","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Antuerpiae","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"LPN Master File","Antuerpiae","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Antverpiae","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Antverpiæ","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Antwerpen","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Antwerpiae","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"LPN Master File","Antwerpiae","be","Belgium$dAntwerp,","Belgium","no value","Antwerp,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204472","http://sws.geonames.org/2803138",2803138,51.21989,4.40346
"Alma Data","Aquisgrani","gw","Germany$dAachen,","Germany","no value","Aachen,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1208397","http://sws.geonames.org/3247449",3247449,50.77664,6.08342
"Alma Data","Arelatae","fr","France$dArles,","France","no value","Arles,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1206034","http://www.geonames.org/3036938",3036938,43.67681,4.63031
"Alma Data","Arenaci","ne","Netherlands$dArnhem,","Netherlands","no value","Arnhem,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1204608","http://sws.geonames.org/2759661",2759661,51.98,5.91111
"Alma Data","Argentinae","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentinae","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentor.","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentoraci","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentoraco ueteri","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentoragi","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"Alma Data","Argentorati","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"Alma Data","Argentorati","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentorati","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"Alma Data","Argentorati","gw","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentoratum","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
"LPN Master File","Argentoriati","fr","France$dStrasbourg,","France","no value","Strasbourg,","publication place.","http://id.loc.gov/vocabulary/relators/pup","http://id.worldcat.org/fast/1205765","http://sws.geonames.org/2973783",2973783,48.58392,7.74553
